,sid,grp,cnd,fam,tid,tord,pc_grand,pc_first,pc_last,dpc,alltime,freetime,nblocks,avstreak,lrn,int,comp,time,prog,rule,lrn2,nlrn,nint,ncomp,ntime,nprog,nrule,nlrn2,lp1,lp2,lp3,ntm,good_ord
664,180,S,i+,Bear,1_1D,1,0.5822784810126582,0.6666666666666666,0.5333333333333333,0.0,0.25483870967741934,0.256,1,64.0,1,8,10,4,6,8,7,-4.392857142857143,2.6071428571428568,4.607142857142857,-1.3928571428571432,0.6071428571428568,2.6071428571428568,1.6071428571428568,250,187,250,1,False
665,180,S,i+,Green,2_I1D,2,0.5474452554744526,0.4666666666666667,0.5333333333333333,0.06666666666666665,0.44193548387096776,0.488,1,122.0,1,8,2,6,10,9,1,-4.392857142857143,2.6071428571428568,-3.3928571428571432,0.6071428571428568,4.607142857142857,3.6071428571428568,-4.392857142857143,250,187,250,1,False
666,180,S,i+,Squid,3_2D,3,0.4050632911392405,0.4,0.4,0.0,0.25483870967741934,0.256,1,64.0,1,6,3,10,3,3,6,-4.392857142857143,0.6071428571428568,-2.3928571428571432,4.607142857142857,-2.3928571428571432,-2.3928571428571432,0.6071428571428568,250,187,250,1,False
667,180,S,i+,Bunny,4_R,4,0.4,0.4,0.4,0.0,0.04838709677419355,0.0,0,0.0,1,10,6,8,8,1,4,-4.392857142857143,4.607142857142857,0.6071428571428568,2.6071428571428568,2.6071428571428568,-4.392857142857143,-1.3928571428571432,250,187,250,1,False
668,181,S,i-,Bunny,1_1D,2,0.7333333333333333,0.5333333333333333,0.9333333333333333,0.4,0.0967741935483871,0.06,1,15.0,4,3,3,6,8,5,6,-1.3214285714285712,-2.321428571428571,-2.321428571428571,0.6785714285714288,2.678571428571429,-0.3214285714285712,0.6785714285714288,72,53,150,3,False
669,181,S,i-,Green,2_I1D,3,0.717948717948718,0.7333333333333333,1.0,0.2666666666666667,0.25161290322580643,0.252,1,63.0,4,3,3,6,8,5,6,-1.3214285714285712,-2.321428571428571,-2.321428571428571,0.6785714285714288,2.678571428571429,-0.3214285714285712,0.6785714285714288,72,53,150,3,False
670,181,S,i-,Squid,3_2D,4,0.5636363636363636,0.4666666666666667,1.0,0.5333333333333333,0.1774193548387097,0.16,1,40.0,4,3,3,6,8,5,6,-1.3214285714285712,-2.321428571428571,-2.321428571428571,0.6785714285714288,2.678571428571429,-0.3214285714285712,0.6785714285714288,72,53,150,3,False
671,181,S,i-,Bear,4_R,1,0.4965986394557823,0.4,0.6666666666666666,0.2666666666666666,0.47419354838709676,0.528,2,66.0,4,10,10,6,3,5,6,-1.3214285714285712,4.678571428571429,4.678571428571429,0.6785714285714288,-2.321428571428571,-0.3214285714285712,0.6785714285714288,72,53,150,3,False
672,182,S,i+,Bear,1_1D,2,0.9142857142857143,0.8666666666666667,1.0,0.1333333333333333,0.22580645161290322,0.22,2,27.5,10,10,1,9,9,10,4,2.928571428571429,2.928571428571429,-6.071428571428571,1.9285714285714288,1.9285714285714288,2.928571428571429,-3.071428571428571,0,16,128,3,True
673,182,S,i+,Bunny,2_I1D,1,0.828125,0.6,0.9333333333333333,0.33333333333333337,0.2064516129032258,0.196,2,24.5,10,10,1,9,10,10,3,2.928571428571429,2.928571428571429,-6.071428571428571,1.9285714285714288,2.928571428571429,2.928571428571429,-4.071428571428571,0,16,128,3,True
674,182,S,i+,Green,3_2D,4,0.5811965811965812,0.4666666666666667,0.5333333333333333,0.06666666666666665,0.3774193548387097,0.408,2,51.0,10,6,10,3,4,9,9,2.928571428571429,-1.0714285714285712,2.928571428571429,-4.071428571428571,-3.071428571428571,1.9285714285714288,1.9285714285714288,0,16,128,3,True
675,182,S,i+,Squid,4_R,3,0.5254237288135594,0.4666666666666667,0.5333333333333333,0.06666666666666665,0.19032258064516128,0.176,1,44.0,10,5,10,3,2,3,8,2.928571428571429,-2.071428571428571,2.928571428571429,-4.071428571428571,-5.071428571428571,-4.071428571428571,0.9285714285714288,0,16,128,3,True
676,183,S,i+,Bunny,1_1D,4,0.8564593301435407,0.4666666666666667,1.0,0.5333333333333333,0.6741935483870968,0.776,2,97.0,1,10,1,10,10,10,1,-3.928571428571429,5.071428571428571,-3.928571428571429,5.071428571428571,5.071428571428571,5.071428571428571,-3.928571428571429,76,250,250,1,True
677,183,S,i+,Squid,2_I1D,2,0.6,0.6666666666666666,0.5333333333333333,0.0,0.0967741935483871,0.06,1,15.0,1,9,7,7,5,4,1,-3.928571428571429,4.071428571428571,2.071428571428571,2.071428571428571,0.07142857142857117,-0.9285714285714288,-3.928571428571429,76,250,250,1,True
678,183,S,i+,Green,3_2D,3,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.0967741935483871,0.06,2,7.5,1,8,10,3,1,1,5,-3.928571428571429,3.071428571428571,5.071428571428571,-1.9285714285714288,-3.928571428571429,-3.928571428571429,0.07142857142857117,76,250,250,1,True
679,183,S,i+,Bear,4_R,1,0.4878048780487805,0.4,0.4666666666666667,0.06666666666666665,0.13225806451612904,0.104,2,13.0,4,4,10,6,2,2,4,-0.9285714285714288,-0.9285714285714288,5.071428571428571,1.0714285714285712,-2.928571428571429,-2.928571428571429,-0.9285714285714288,76,250,250,1,True
680,184,S,i-,Bunny,1_1D,4,0.8118811881188119,0.5333333333333333,0.8666666666666667,0.33333333333333337,0.3258064516129032,0.344,1,86.0,10,10,1,7,10,10,2,2.6428571428571432,2.6428571428571432,-6.357142857142857,-0.35714285714285676,2.6428571428571432,2.6428571428571432,-5.357142857142857,185,250,93,2,False
681,184,S,i-,Green,2_I1D,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.04838709677419355,0.0,0,0.0,10,6,10,1,1,10,10,2.6428571428571432,-1.3571428571428568,2.6428571428571432,-6.357142857142857,-6.357142857142857,2.6428571428571432,2.6428571428571432,185,250,93,2,False
682,184,S,i-,Bear,3_2D,1,0.6424581005586593,0.6666666666666666,0.5333333333333333,0.0,0.5774193548387097,0.656,1,164.0,10,10,5,10,6,10,10,2.6428571428571432,2.6428571428571432,-2.3571428571428568,2.6428571428571432,-1.3571428571428568,2.6428571428571432,2.6428571428571432,185,250,93,2,False
683,184,S,i-,Squid,4_R,3,0.4,0.4,0.4,0.0,0.04838709677419355,0.0,0,0.0,10,5,10,1,1,10,10,2.6428571428571432,-2.3571428571428568,2.6428571428571432,-6.357142857142857,-6.357142857142857,2.6428571428571432,2.6428571428571432,185,250,93,2,False
684,185,S,i+,Green,1_1D,2,0.8055555555555556,0.8,0.8,0.0,0.11612903225806452,0.084,1,21.0,3,1,1,1,10,10,1,-2.678571428571429,-4.678571428571429,-4.678571428571429,-4.678571428571429,4.321428571428571,4.321428571428571,-4.678571428571429,199,250,82,2,False
685,185,S,i+,Bunny,2_I1D,3,0.4855072463768116,0.2,0.6,0.39999999999999997,0.44516129032258067,0.492,3,41.0,10,9,10,9,1,1,8,4.321428571428571,3.321428571428571,4.321428571428571,3.321428571428571,-4.678571428571429,-4.678571428571429,2.321428571428571,199,250,82,2,False
686,185,S,i+,Bear,3_2D,1,0.6631578947368421,0.13333333333333333,0.9333333333333333,0.8,0.3064516129032258,0.32,3,26.666666666666668,10,8,3,5,9,10,1,4.321428571428571,2.321428571428571,-2.678571428571429,-0.6785714285714288,3.321428571428571,4.321428571428571,-4.678571428571429,199,250,82,2,False
687,185,S,i+,Squid,4_R,4,0.4146341463414634,0.4666666666666667,0.26666666666666666,0.0,0.13225806451612904,0.104,2,13.0,10,2,10,4,1,3,8,4.321428571428571,-3.678571428571429,4.321428571428571,-1.6785714285714288,-4.678571428571429,-2.678571428571429,2.321428571428571,199,250,82,2,False
688,186,S,i+,Squid,1_1D,2,0.8387096774193549,0.7333333333333333,0.9333333333333333,0.20000000000000007,0.3,0.312,1,78.0,2,10,1,1,10,10,2,-3.2142857142857144,4.785714285714286,-4.214285714285714,-4.214285714285714,4.785714285714286,4.785714285714286,-3.2142857142857144,185,250,159,2,False
689,186,S,i+,Bunny,2_I1D,3,0.5151515151515151,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1064516129032258,0.072,1,18.0,2,2,8,8,2,4,8,-3.2142857142857144,-3.2142857142857144,2.7857142857142856,2.7857142857142856,-3.2142857142857144,-1.2142857142857144,2.7857142857142856,185,250,159,2,False
690,186,S,i+,Bear,3_2D,4,0.6477272727272727,0.7333333333333333,0.6,0.0,0.2838709677419355,0.292,1,73.0,1,9,2,2,9,9,4,-4.214285714285714,3.7857142857142856,-3.2142857142857144,-3.2142857142857144,3.7857142857142856,3.7857142857142856,-1.2142857142857144,185,250,159,2,False
691,186,S,i+,Green,4_R,1,0.5520833333333334,0.7333333333333333,0.5333333333333333,0.0,0.3096774193548387,0.324,1,81.0,3,3,10,10,2,2,10,-2.2142857142857144,-2.2142857142857144,4.785714285714286,4.785714285714286,-3.2142857142857144,-3.2142857142857144,4.785714285714286,185,250,159,2,False
692,187,S,i-,Bunny,1_1D,1,0.35714285714285715,0.5333333333333333,0.2,0.0,0.13548387096774195,0.108,1,27.0,9,2,8,2,2,9,2,2.7857142857142856,-4.214285714285714,1.7857142857142856,-4.214285714285714,-4.214285714285714,2.7857142857142856,-4.214285714285714,250,39,55,2,False
693,187,S,i-,Bear,2_I1D,3,0.7872340425531915,0.6,0.8666666666666667,0.2666666666666667,0.15161290322580645,0.128,2,16.0,7,3,2,3,3,10,2,0.7857142857142856,-3.2142857142857144,-4.214285714285714,-3.2142857142857144,-3.2142857142857144,3.7857142857142856,-4.214285714285714,250,39,55,2,False
694,187,S,i-,Green,3_2D,2,0.7704918032786885,0.6666666666666666,0.8666666666666667,0.20000000000000007,0.1967741935483871,0.184,3,15.333333333333334,8,7,4,7,4,9,9,1.7857142857142856,0.7857142857142856,-2.2142857142857144,0.7857142857142856,-2.2142857142857144,2.7857142857142856,2.7857142857142856,250,39,55,2,False
695,187,S,i-,Squid,4_R,4,0.53125,0.5333333333333333,0.5333333333333333,0.0,0.5161290322580645,0.58,3,48.333333333333336,9,9,9,9,8,8,10,2.7857142857142856,2.7857142857142856,2.7857142857142856,2.7857142857142856,1.7857142857142856,1.7857142857142856,3.7857142857142856,250,39,55,2,False
696,189,S,i+,Bear,1_1D,2,0.5916666666666667,0.4,0.7333333333333333,0.33333333333333326,0.3870967741935484,0.42,1,105.0,10,8,6,5,9,3,9,4.142857142857143,2.1428571428571432,0.14285714285714324,-0.8571428571428568,3.1428571428571432,-2.8571428571428568,3.1428571428571432,26,250,250,1,True
697,189,S,i+,Green,2_I1D,3,0.8,0.8,0.8,0.0,0.04838709677419355,0.0,0,0.0,2,4,1,2,7,10,1,-3.8571428571428568,-1.8571428571428568,-4.857142857142857,-3.8571428571428568,1.1428571428571432,4.142857142857143,-4.857142857142857,26,250,250,1,True
698,189,S,i+,Squid,3_2D,4,0.8,0.8,0.8,0.0,0.04838709677419355,0.0,0,0.0,3,4,5,2,7,8,6,-2.8571428571428568,-1.8571428571428568,-0.8571428571428568,-3.8571428571428568,1.1428571428571432,2.1428571428571432,0.14285714285714324,26,250,250,1,True
699,189,S,i+,Bunny,4_R,1,0.5125,0.6666666666666666,0.4666666666666667,0.0,0.5161290322580645,0.58,1,145.0,8,10,10,6,8,9,1,2.1428571428571432,4.142857142857143,4.142857142857143,0.14285714285714324,2.1428571428571432,3.1428571428571432,-4.857142857142857,26,250,250,1,True
700,190,S,i-,Bear,1_1D,1,0.8947368421052632,0.8666666666666667,0.9333333333333333,0.06666666666666665,0.06129032258064516,0.016,1,4.0,7,1,1,1,6,10,1,1.5357142857142856,-4.464285714285714,-4.464285714285714,-4.464285714285714,0.5357142857142856,4.535714285714286,-4.464285714285714,0,250,44,2,False
