sid,grp,tid,nlrn,nint,ncomp,ntime,nprog,nrule,nlrn2,lrn,int,comp,time,prog,rule,lrn2
163,1,4,0.39285714285714324,3.3928571428571432,3.3928571428571432,3.3928571428571432,-3.6071428571428568,-3.6071428571428568,4.392857142857143,6,9,9,9,2,2,10
164,1,1,-3.1071428571428568,-1.1071428571428568,-4.107142857142857,-3.1071428571428568,3.8928571428571432,3.8928571428571432,-5.107142857142857,3,5,2,3,10,10,1
164,1,2,2.8928571428571432,-0.10714285714285676,-5.107142857142857,-0.10714285714285676,3.8928571428571432,3.8928571428571432,-5.107142857142857,9,6,1,6,10,10,1
164,1,3,-1.1071428571428568,1.8928571428571432,-3.1071428571428568,1.8928571428571432,3.8928571428571432,3.8928571428571432,-5.107142857142857,5,8,3,8,10,10,1
164,1,4,1.8928571428571432,3.8928571428571432,3.8928571428571432,3.8928571428571432,-5.107142857142857,-4.107142857142857,1.8928571428571432,8,10,10,10,1,2,8
165,1,1,0.10714285714285676,-4.892857142857143,-4.892857142857143,-4.892857142857143,4.107142857142857,4.107142857142857,-4.892857142857143,6,1,1,1,10,10,1
165,1,2,-1.8928571428571432,0.10714285714285676,-4.892857142857143,-4.892857142857143,4.107142857142857,4.107142857142857,-4.892857142857143,4,6,1,1,10,10,1
165,1,3,3.1071428571428568,3.1071428571428568,4.107142857142857,0.10714285714285676,-4.892857142857143,-0.8928571428571432,4.107142857142857,9,9,10,6,1,5,10
165,1,4,4.107142857142857,4.107142857142857,4.107142857142857,4.107142857142857,-4.892857142857143,-4.892857142857143,4.107142857142857,10,10,10,10,1,1,10
166,1,1,3.7142857142857144,0.7142857142857144,-5.285714285714286,-2.2857142857142856,3.7142857142857144,3.7142857142857144,-4.285714285714286,10,7,1,4,10,10,2
166,1,2,3.7142857142857144,3.7142857142857144,-5.285714285714286,-3.2857142857142856,3.7142857142857144,3.7142857142857144,-5.285714285714286,10,10,1,3,10,10,1
166,1,3,0.7142857142857144,-0.2857142857142856,3.7142857142857144,-0.2857142857142856,-1.2857142857142856,1.7142857142857144,-1.2857142857142856,7,6,10,6,5,8,5
166,1,4,-4.285714285714286,-4.285714285714286,3.7142857142857144,3.7142857142857144,-3.2857142857142856,-2.2857142857142856,2.7142857142857144,2,2,10,10,3,4,9
167,1,1,1.8214285714285712,-2.178571428571429,-2.178571428571429,0.8214285714285712,0.8214285714285712,0.8214285714285712,1.8214285714285712,10,6,6,9,9,9,10
167,1,2,1.8214285714285712,-2.178571428571429,-2.178571428571429,-0.17857142857142883,0.8214285714285712,1.8214285714285712,-0.17857142857142883,10,6,6,8,9,10,8
167,1,3,1.8214285714285712,-2.178571428571429,-2.178571428571429,-1.1785714285714288,1.8214285714285712,0.8214285714285712,0.8214285714285712,10,6,6,7,10,9,9
167,1,4,1.8214285714285712,-2.178571428571429,-2.178571428571429,0.8214285714285712,-1.1785714285714288,-0.17857142857142883,1.8214285714285712,10,6,6,9,7,8,10
168,1,1,-3.428571428571429,-1.4285714285714288,-5.428571428571429,-4.428571428571429,2.571428571428571,3.571428571428571,-1.4285714285714288,3,5,1,2,9,10,5
168,1,2,-2.428571428571429,-1.4285714285714288,-4.428571428571429,-3.428571428571429,2.571428571428571,3.571428571428571,-1.4285714285714288,4,5,2,3,9,10,5
168,1,3,0.5714285714285712,1.5714285714285712,3.571428571428571,2.571428571428571,-3.428571428571429,-3.428571428571429,2.571428571428571,7,8,10,9,3,3,9
168,1,4,2.571428571428571,2.571428571428571,1.5714285714285712,1.5714285714285712,1.5714285714285712,0.5714285714285712,2.571428571428571,9,9,8,8,8,7,9
169,1,1,-2.8571428571428568,-2.8571428571428568,-4.857142857142857,-4.857142857142857,4.142857142857143,4.142857142857143,-3.8571428571428568,3,3,1,1,10,10,2
169,1,2,-0.8571428571428568,-2.8571428571428568,-1.8571428571428568,-1.8571428571428568,2.1428571428571432,2.1428571428571432,-3.8571428571428568,5,3,4,4,8,8,2
169,1,3,4.142857142857143,2.1428571428571432,2.1428571428571432,3.1428571428571432,-0.8571428571428568,-0.8571428571428568,0.14285714285714324,10,8,8,9,5,5,6
169,1,4,4.142857142857143,3.1428571428571432,4.142857142857143,3.1428571428571432,-2.8571428571428568,-3.8571428571428568,0.14285714285714324,10,9,10,9,3,2,6
170,1,1,-0.5714285714285712,0.4285714285714288,-0.5714285714285712,0.4285714285714288,0.4285714285714288,0.4285714285714288,0.4285714285714288,9,10,9,10,10,10,10
170,1,2,-0.5714285714285712,-1.5714285714285712,0.4285714285714288,0.4285714285714288,0.4285714285714288,0.4285714285714288,0.4285714285714288,9,8,10,10,10,10,10
170,1,3,-0.5714285714285712,-0.5714285714285712,-2.571428571428571,0.4285714285714288,0.4285714285714288,0.4285714285714288,0.4285714285714288,9,9,7,10,10,10,10
170,1,4,-0.5714285714285712,-0.5714285714285712,0.4285714285714288,0.4285714285714288,0.4285714285714288,0.4285714285714288,0.4285714285714288,9,9,10,10,10,10,10
171,1,1,-4.285714285714286,1.7142857142857144,-4.285714285714286,-5.285714285714286,3.7142857142857144,3.7142857142857144,-5.285714285714286,2,8,2,1,10,10,1
171,1,2,-3.2857142857142856,1.7142857142857144,-5.285714285714286,-5.285714285714286,3.7142857142857144,3.7142857142857144,-5.285714285714286,3,8,1,1,10,10,1
171,1,3,1.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,-1.2857142857142856,-1.2857142857142856,2.7142857142857144,8,9,9,9,5,5,9
171,1,4,1.7142857142857144,2.7142857142857144,3.7142857142857144,3.7142857142857144,-2.2857142857142856,-3.2857142857142856,3.7142857142857144,8,9,10,10,4,3,10
172,1,1,1.5,3.5,-5.5,-5.5,3.5,3.5,-5.5,8,10,1,1,10,10,1
172,1,2,1.5,3.5,-5.5,-2.5,0.5,3.5,-5.5,8,10,1,4,7,10,1
172,1,3,1.5,3.5,-1.5,-0.5,0.5,-0.5,-1.5,8,10,5,6,7,6,5
172,1,4,1.5,3.5,3.5,3.5,-4.5,-3.5,3.5,8,10,10,10,2,3,10
173,1,1,3.321428571428571,3.321428571428571,0.3214285714285712,-1.6785714285714288,3.321428571428571,2.321428571428571,-3.678571428571429,10,10,7,5,10,9,3
173,1,2,3.321428571428571,3.321428571428571,-5.678571428571429,-5.678571428571429,3.321428571428571,3.321428571428571,-5.678571428571429,10,10,1,1,10,10,1
173,1,3,3.321428571428571,3.321428571428571,-4.678571428571429,-2.678571428571429,3.321428571428571,1.3214285714285712,-3.678571428571429,10,10,2,4,10,8,3
173,1,4,3.321428571428571,-5.678571428571429,3.321428571428571,3.321428571428571,-5.678571428571429,-5.678571428571429,3.321428571428571,10,1,10,10,1,1,10
174,1,1,-3.7142857142857144,-1.7142857142857144,-3.7142857142857144,-2.7142857142857144,4.285714285714286,4.285714285714286,-4.714285714285714,2,4,2,3,10,10,1
174,1,2,0.2857142857142856,-1.7142857142857144,-2.7142857142857144,-2.7142857142857144,4.285714285714286,4.285714285714286,-4.714285714285714,6,4,3,3,10,10,1
174,1,3,2.2857142857142856,2.2857142857142856,2.2857142857142856,2.2857142857142856,-1.7142857142857144,-2.7142857142857144,-0.7142857142857144,8,8,8,8,4,3,5
174,1,4,4.285714285714286,4.285714285714286,4.285714285714286,2.2857142857142856,-2.7142857142857144,-3.7142857142857144,-1.7142857142857144,10,10,10,8,3,2,4
175,1,1,-1.0357142857142856,-2.0357142857142856,-3.0357142857142856,1.9642857142857144,3.9642857142857144,3.9642857142857144,-5.035714285714286,5,4,3,8,10,10,1
175,1,2,-0.03571428571428559,-2.0357142857142856,-3.0357142857142856,0.9642857142857144,3.9642857142857144,3.9642857142857144,-5.035714285714286,6,4,3,7,10,10,1
175,1,3,1.9642857142857144,0.9642857142857144,0.9642857142857144,-2.0357142857142856,-4.035714285714286,-3.0357142857142856,3.9642857142857144,8,7,7,4,2,3,10
175,1,4,3.9642857142857144,0.9642857142857144,2.9642857142857144,-2.0357142857142856,-3.0357142857142856,-3.0357142857142856,3.9642857142857144,10,7,9,4,3,3,10
176,1,1,-2.3571428571428568,2.6428571428571432,-4.357142857142857,-2.3571428571428568,2.6428571428571432,2.6428571428571432,-4.357142857142857,4,9,2,4,9,9,2
176,1,2,1.6428571428571432,-0.35714285714285676,-1.3571428571428568,0.6428571428571432,-0.35714285714285676,1.6428571428571432,-1.3571428571428568,8,6,5,7,6,8,5
176,1,3,1.6428571428571432,2.6428571428571432,-2.3571428571428568,-1.3571428571428568,0.6428571428571432,1.6428571428571432,-1.3571428571428568,8,9,4,5,7,8,5
176,1,4,1.6428571428571432,1.6428571428571432,2.6428571428571432,2.6428571428571432,-3.3571428571428568,-3.3571428571428568,1.6428571428571432,8,8,9,9,3,3,8
177,1,1,4.714285714285714,4.714285714285714,-4.285714285714286,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,10,10,1,10,10,10,10
177,1,2,-0.2857142857142856,-4.285714285714286,4.714285714285714,-1.2857142857142856,-2.2857142857142856,-0.2857142857142856,-4.285714285714286,5,1,10,4,3,5,1
177,1,3,-0.2857142857142856,-4.285714285714286,4.714285714285714,-1.2857142857142856,-2.2857142857142856,-0.2857142857142856,-4.285714285714286,5,1,10,4,3,5,1
177,1,4,-0.2857142857142856,-4.285714285714286,4.714285714285714,-1.2857142857142856,-2.2857142857142856,-0.2857142857142856,-4.285714285714286,5,1,10,4,3,5,1
178,1,1,2.0,2.0,-6.0,-6.0,3.0,3.0,-6.0,9,9,1,1,10,10,1
178,1,2,2.0,2.0,-2.0,-3.0,3.0,3.0,0.0,9,9,5,4,10,10,7
178,1,3,2.0,2.0,1.0,0.0,-2.0,0.0,-4.0,9,9,8,7,5,7,3
178,1,4,2.0,2.0,3.0,3.0,-4.0,-2.0,0.0,9,9,10,10,3,5,7
179,1,1,0.4642857142857144,1.4642857142857144,-5.535714285714286,-5.535714285714286,3.4642857142857144,3.4642857142857144,-5.535714285714286,7,8,1,1,10,10,1
179,1,2,2.4642857142857144,1.4642857142857144,-3.5357142857142856,-5.535714285714286,3.4642857142857144,3.4642857142857144,-4.535714285714286,9,8,3,1,10,10,2
179,1,3,2.4642857142857144,3.4642857142857144,3.4642857142857144,3.4642857142857144,-5.535714285714286,-4.535714285714286,1.4642857142857144,9,10,10,10,1,2,8
179,1,4,3.4642857142857144,2.4642857142857144,2.4642857142857144,0.4642857142857144,-2.5357142857142856,-3.5357142857142856,3.4642857142857144,10,9,9,7,4,3,10
180,1,1,-4.392857142857143,2.6071428571428568,4.607142857142857,-1.3928571428571432,0.6071428571428568,2.6071428571428568,1.6071428571428568,1,8,10,4,6,8,7
180,1,2,-4.392857142857143,2.6071428571428568,-3.3928571428571432,0.6071428571428568,4.607142857142857,3.6071428571428568,-4.392857142857143,1,8,2,6,10,9,1
180,1,3,-4.392857142857143,0.6071428571428568,-2.3928571428571432,4.607142857142857,-2.3928571428571432,-2.3928571428571432,0.6071428571428568,1,6,3,10,3,3,6
180,1,4,-4.392857142857143,4.607142857142857,0.6071428571428568,2.6071428571428568,2.6071428571428568,-4.392857142857143,-1.3928571428571432,1,10,6,8,8,1,4
181,1,1,-1.3214285714285712,-2.321428571428571,-2.321428571428571,0.6785714285714288,2.678571428571429,-0.3214285714285712,0.6785714285714288,4,3,3,6,8,5,6
181,1,2,-1.3214285714285712,-2.321428571428571,-2.321428571428571,0.6785714285714288,2.678571428571429,-0.3214285714285712,0.6785714285714288,4,3,3,6,8,5,6
181,1,3,-1.3214285714285712,-2.321428571428571,-2.321428571428571,0.6785714285714288,2.678571428571429,-0.3214285714285712,0.6785714285714288,4,3,3,6,8,5,6
181,1,4,-1.3214285714285712,4.678571428571429,4.678571428571429,0.6785714285714288,-2.321428571428571,-0.3214285714285712,0.6785714285714288,4,10,10,6,3,5,6
182,1,1,2.928571428571429,2.928571428571429,-6.071428571428571,1.9285714285714288,1.9285714285714288,2.928571428571429,-3.071428571428571,10,10,1,9,9,10,4
182,1,2,2.928571428571429,2.928571428571429,-6.071428571428571,1.9285714285714288,2.928571428571429,2.928571428571429,-4.071428571428571,10,10,1,9,10,10,3
182,1,3,2.928571428571429,-1.0714285714285712,2.928571428571429,-4.071428571428571,-3.071428571428571,1.9285714285714288,1.9285714285714288,10,6,10,3,4,9,9
182,1,4,2.928571428571429,-2.071428571428571,2.928571428571429,-4.071428571428571,-5.071428571428571,-4.071428571428571,0.9285714285714288,10,5,10,3,2,3,8
183,1,1,-3.928571428571429,5.071428571428571,-3.928571428571429,5.071428571428571,5.071428571428571,5.071428571428571,-3.928571428571429,1,10,1,10,10,10,1
183,1,2,-3.928571428571429,4.071428571428571,2.071428571428571,2.071428571428571,0.07142857142857117,-0.9285714285714288,-3.928571428571429,1,9,7,7,5,4,1
183,1,3,-3.928571428571429,3.071428571428571,5.071428571428571,-1.9285714285714288,-3.928571428571429,-3.928571428571429,0.07142857142857117,1,8,10,3,1,1,5
183,1,4,-0.9285714285714288,-0.9285714285714288,5.071428571428571,1.0714285714285712,-2.928571428571429,-2.928571428571429,-0.9285714285714288,4,4,10,6,2,2,4
184,1,1,2.6428571428571432,2.6428571428571432,-6.357142857142857,-0.35714285714285676,2.6428571428571432,2.6428571428571432,-5.357142857142857,10,10,1,7,10,10,2
184,1,2,2.6428571428571432,-1.3571428571428568,2.6428571428571432,-6.357142857142857,-6.357142857142857,2.6428571428571432,2.6428571428571432,10,6,10,1,1,10,10
184,1,3,2.6428571428571432,2.6428571428571432,-2.3571428571428568,2.6428571428571432,-1.3571428571428568,2.6428571428571432,2.6428571428571432,10,10,5,10,6,10,10
184,1,4,2.6428571428571432,-2.3571428571428568,2.6428571428571432,-6.357142857142857,-6.357142857142857,2.6428571428571432,2.6428571428571432,10,5,10,1,1,10,10
185,1,1,-2.678571428571429,-4.678571428571429,-4.678571428571429,-4.678571428571429,4.321428571428571,4.321428571428571,-4.678571428571429,3,1,1,1,10,10,1
185,1,2,4.321428571428571,3.321428571428571,4.321428571428571,3.321428571428571,-4.678571428571429,-4.678571428571429,2.321428571428571,10,9,10,9,1,1,8
185,1,3,4.321428571428571,2.321428571428571,-2.678571428571429,-0.6785714285714288,3.321428571428571,4.321428571428571,-4.678571428571429,10,8,3,5,9,10,1
185,1,4,4.321428571428571,-3.678571428571429,4.321428571428571,-1.6785714285714288,-4.678571428571429,-2.678571428571429,2.321428571428571,10,2,10,4,1,3,8
186,1,1,-3.2142857142857144,4.785714285714286,-4.214285714285714,-4.214285714285714,4.785714285714286,4.785714285714286,-3.2142857142857144,2,10,1,1,10,10,2
186,1,2,-3.2142857142857144,-3.2142857142857144,2.7857142857142856,2.7857142857142856,-3.2142857142857144,-1.2142857142857144,2.7857142857142856,2,2,8,8,2,4,8
186,1,3,-4.214285714285714,3.7857142857142856,-3.2142857142857144,-3.2142857142857144,3.7857142857142856,3.7857142857142856,-1.2142857142857144,1,9,2,2,9,9,4
186,1,4,-2.2142857142857144,-2.2142857142857144,4.785714285714286,4.785714285714286,-3.2142857142857144,-3.2142857142857144,4.785714285714286,3,3,10,10,2,2,10
187,1,1,2.7857142857142856,-4.214285714285714,1.7857142857142856,-4.214285714285714,-4.214285714285714,2.7857142857142856,-4.214285714285714,9,2,8,2,2,9,2
187,1,2,0.7857142857142856,-3.2142857142857144,-4.214285714285714,-3.2142857142857144,-3.2142857142857144,3.7857142857142856,-4.214285714285714,7,3,2,3,3,10,2
187,1,3,1.7857142857142856,0.7857142857142856,-2.2142857142857144,0.7857142857142856,-2.2142857142857144,2.7857142857142856,2.7857142857142856,8,7,4,7,4,9,9
187,1,4,2.7857142857142856,2.7857142857142856,2.7857142857142856,2.7857142857142856,1.7857142857142856,1.7857142857142856,3.7857142857142856,9,9,9,9,8,8,10
188,1,1,3.8928571428571432,-2.1071428571428568,-4.107142857142857,-4.107142857142857,4.892857142857143,4.892857142857143,-4.107142857142857,9,3,1,1,10,10,1
188,1,2,-2.1071428571428568,2.8928571428571432,1.8928571428571432,2.8928571428571432,-3.1071428571428568,-3.1071428571428568,-2.1071428571428568,3,8,7,8,2,2,3
188,1,3,1.8928571428571432,4.892857142857143,4.892857142857143,4.892857142857143,-4.107142857142857,-4.107142857142857,-3.1071428571428568,7,10,10,10,1,1,2
188,1,4,-3.1071428571428568,3.8928571428571432,2.8928571428571432,0.8928571428571432,-2.1071428571428568,-2.1071428571428568,-2.1071428571428568,2,9,8,6,3,3,3
189,1,1,4.142857142857143,2.1428571428571432,0.14285714285714324,-0.8571428571428568,3.1428571428571432,-2.8571428571428568,3.1428571428571432,10,8,6,5,9,3,9
189,1,2,-3.8571428571428568,-1.8571428571428568,-4.857142857142857,-3.8571428571428568,1.1428571428571432,4.142857142857143,-4.857142857142857,2,4,1,2,7,10,1
189,1,3,-2.8571428571428568,-1.8571428571428568,-0.8571428571428568,-3.8571428571428568,1.1428571428571432,2.1428571428571432,0.14285714285714324,3,4,5,2,7,8,6
189,1,4,2.1428571428571432,4.142857142857143,4.142857142857143,0.14285714285714324,2.1428571428571432,3.1428571428571432,-4.857142857142857,8,10,10,6,8,9,1
190,1,1,1.5357142857142856,-4.464285714285714,-4.464285714285714,-4.464285714285714,0.5357142857142856,4.535714285714286,-4.464285714285714,7,1,1,1,6,10,1
190,1,2,1.5357142857142856,4.535714285714286,2.5357142857142856,4.535714285714286,4.535714285714286,4.535714285714286,-4.464285714285714,7,10,8,10,10,10,1
190,1,3,1.5357142857142856,-4.464285714285714,4.535714285714286,1.5357142857142856,0.5357142857142856,-4.464285714285714,-4.464285714285714,7,1,10,7,6,1,1
190,1,4,1.5357142857142856,1.5357142857142856,2.5357142857142856,1.5357142857142856,0.5357142857142856,-4.464285714285714,-4.464285714285714,7,7,8,7,6,1,1
191,1,1,-1.2857142857142856,3.7142857142857144,-5.285714285714286,-5.285714285714286,3.7142857142857144,3.7142857142857144,-5.285714285714286,5,10,1,1,10,10,1
191,1,2,-0.2857142857142856,3.7142857142857144,-5.285714285714286,-1.2857142857142856,3.7142857142857144,3.7142857142857144,-5.285714285714286,6,10,1,5,10,10,1
191,1,3,1.7142857142857144,1.7142857142857144,1.7142857142857144,1.7142857142857144,-1.2857142857142856,3.7142857142857144,-0.2857142857142856,8,8,8,8,5,10,6
191,1,4,2.7142857142857144,-3.2857142857142856,3.7142857142857144,3.7142857142857144,-3.2857142857142856,-5.285714285714286,-0.2857142857142856,9,3,10,10,3,1,6
192,1,1,2.678571428571429,0.6785714285714288,-4.321428571428571,-4.321428571428571,3.678571428571429,3.678571428571429,-5.321428571428571,9,7,2,2,10,10,1
192,1,2,2.678571428571429,0.6785714285714288,-4.321428571428571,-4.321428571428571,3.678571428571429,3.678571428571429,-5.321428571428571,9,7,2,2,10,10,1
192,1,3,2.678571428571429,0.6785714285714288,-0.3214285714285712,-0.3214285714285712,1.6785714285714288,1.6785714285714288,1.6785714285714288,9,7,6,6,8,8,8
192,1,4,2.678571428571429,0.6785714285714288,3.678571428571429,3.678571428571429,-5.321428571428571,-4.321428571428571,-2.321428571428571,9,7,10,10,1,2,4
193,1,1,-0.9642857142857144,-0.9642857142857144,-4.964285714285714,-3.9642857142857144,3.0357142857142856,3.0357142857142856,-0.9642857142857144,6,6,2,3,10,10,6
193,1,2,-0.9642857142857144,-0.9642857142857144,-4.964285714285714,-4.964285714285714,3.0357142857142856,3.0357142857142856,-0.9642857142857144,6,6,2,2,10,10,6
193,1,3,3.0357142857142856,-0.9642857142857144,-3.9642857142857144,0.03571428571428559,3.0357142857142856,3.0357142857142856,-0.9642857142857144,10,6,3,7,10,10,6
193,1,4,0.03571428571428559,3.0357142857142856,3.0357142857142856,3.0357142857142856,-5.964285714285714,3.0357142857142856,3.0357142857142856,7,10,10,10,1,10,10
194,1,1,0.8928571428571432,1.8928571428571432,-3.1071428571428568,-4.107142857142857,2.8928571428571432,3.8928571428571432,-5.107142857142857,7,8,3,2,9,10,1
194,1,2,-1.1071428571428568,1.8928571428571432,-5.107142857142857,-5.107142857142857,3.8928571428571432,3.8928571428571432,-5.107142857142857,5,8,1,1,10,10,1
194,1,3,3.8928571428571432,1.8928571428571432,0.8928571428571432,-0.10714285714285676,-2.1071428571428568,0.8928571428571432,0.8928571428571432,10,8,7,6,4,7,7
194,1,4,3.8928571428571432,1.8928571428571432,3.8928571428571432,1.8928571428571432,-5.107142857142857,-2.1071428571428568,-1.1071428571428568,10,8,10,8,1,4,5
195,1,1,1.5714285714285712,-0.4285714285714288,-2.428571428571429,-3.428571428571429,2.571428571428571,2.571428571428571,-2.428571428571429,8,6,4,3,9,9,4
195,1,2,0.5714285714285712,-0.4285714285714288,-1.4285714285714288,-2.428571428571429,1.5714285714285712,2.571428571428571,-1.4285714285714288,7,6,5,4,8,9,5
195,1,3,0.5714285714285712,1.5714285714285712,1.5714285714285712,-0.4285714285714288,0.5714285714285712,0.5714285714285712,-0.4285714285714288,7,8,8,6,7,7,6
195,1,4,-2.428571428571429,2.571428571428571,2.571428571428571,2.571428571428571,-3.428571428571429,-3.428571428571429,0.5714285714285712,4,9,9,9,3,3,7
196,1,1,-2.25,-0.25,-4.25,-3.25,3.75,3.75,-5.25,4,6,2,3,10,10,1
196,1,2,-0.25,-0.25,-3.25,-2.25,1.75,2.75,-4.25,6,6,3,4,8,9,2
196,1,3,1.75,1.75,2.75,1.75,-1.25,1.75,0.75,8,8,9,8,5,8,7
196,1,4,3.75,2.75,3.75,3.75,-3.25,-3.25,-3.25,10,9,10,10,3,3,3
197,1,1,-1.8928571428571432,-2.8928571428571432,-4.892857142857143,-4.892857142857143,4.107142857142857,4.107142857142857,-4.892857142857143,4,3,1,1,10,10,1
197,1,2,-4.892857142857143,-4.892857142857143,-4.892857142857143,-4.892857142857143,4.107142857142857,4.107142857142857,-4.892857142857143,1,1,1,1,10,10,1
197,1,3,4.107142857142857,4.107142857142857,4.107142857142857,4.107142857142857,2.1071428571428568,2.1071428571428568,1.1071428571428568,10,10,10,10,8,8,7
197,1,4,4.107142857142857,4.107142857142857,4.107142857142857,4.107142857142857,-4.892857142857143,-4.892857142857143,-0.8928571428571432,10,10,10,10,1,1,5
198,1,1,1.6428571428571432,-5.357142857142857,-4.357142857142857,-2.3571428571428568,3.6428571428571432,3.6428571428571432,-4.357142857142857,8,1,2,4,10,10,2
198,1,2,-3.3571428571428568,-5.357142857142857,-5.357142857142857,-4.357142857142857,3.6428571428571432,3.6428571428571432,-4.357142857142857,3,1,1,2,10,10,2
198,1,3,1.6428571428571432,1.6428571428571432,2.6428571428571432,3.6428571428571432,2.6428571428571432,2.6428571428571432,1.6428571428571432,8,8,9,10,9,9,8
198,1,4,1.6428571428571432,2.6428571428571432,3.6428571428571432,0.6428571428571432,-4.357142857142857,-1.3571428571428568,3.6428571428571432,8,9,10,7,2,5,10
199,1,1,-3.9642857142857144,-2.9642857142857144,-3.9642857142857144,-3.9642857142857144,4.035714285714286,4.035714285714286,-2.9642857142857144,2,3,2,2,10,10,3
199,1,2,1.0357142857142856,-1.9642857142857144,-0.9642857142857144,1.0357142857142856,2.0357142857142856,3.0357142857142856,-1.9642857142857144,7,4,5,7,8,9,4
199,1,3,3.0357142857142856,0.03571428571428559,-2.9642857142857144,-0.9642857142857144,2.0357142857142856,3.0357142857142856,-2.9642857142857144,9,6,3,5,8,9,3
199,1,4,3.0357142857142856,3.0357142857142856,4.035714285714286,3.0357142857142856,-3.9642857142857144,-4.964285714285714,2.0357142857142856,9,9,10,9,2,1,8
200,1,1,-2.1071428571428568,-4.107142857142857,-4.107142857142857,-3.1071428571428568,2.8928571428571432,3.8928571428571432,-4.107142857142857,4,2,2,3,9,10,2
200,1,2,-2.1071428571428568,-3.1071428571428568,-4.107142857142857,-3.1071428571428568,2.8928571428571432,3.8928571428571432,-4.107142857142857,4,3,2,3,9,10,2
200,1,3,2.8928571428571432,0.8928571428571432,0.8928571428571432,0.8928571428571432,1.8928571428571432,0.8928571428571432,1.8928571428571432,9,7,7,7,8,7,8
200,1,4,0.8928571428571432,2.8928571428571432,3.8928571428571432,2.8928571428571432,-0.10714285714285676,-2.1071428571428568,1.8928571428571432,7,9,10,9,6,4,8
201,1,1,1.3571428571428568,3.3571428571428568,-4.642857142857143,-2.6428571428571432,2.3571428571428568,3.3571428571428568,-4.642857142857143,8,10,2,4,9,10,2
201,1,2,1.3571428571428568,0.35714285714285676,0.35714285714285676,2.3571428571428568,-0.6428571428571432,2.3571428571428568,0.35714285714285676,8,7,7,9,6,9,7
201,1,3,1.3571428571428568,-3.6428571428571432,2.3571428571428568,1.3571428571428568,-3.6428571428571432,-4.642857142857143,2.3571428571428568,8,3,9,8,3,2,9
201,1,4,1.3571428571428568,-1.6428571428571432,3.3571428571428568,1.3571428571428568,-3.6428571428571432,-4.642857142857143,3.3571428571428568,8,5,10,8,3,2,10
202,1,1,-0.7142857142857144,4.285714285714286,-4.714285714285714,2.2857142857142856,4.285714285714286,4.285714285714286,-4.714285714285714,5,10,1,8,10,10,1
202,1,2,-2.7142857142857144,4.285714285714286,-4.714285714285714,3.2857142857142856,3.2857142857142856,4.285714285714286,-3.7142857142857144,3,10,1,9,9,10,2
202,1,3,-2.7142857142857144,2.2857142857142856,-0.7142857142857144,0.2857142857142856,1.2857142857142856,1.2857142857142856,-0.7142857142857144,3,8,5,6,7,7,5
202,1,4,3.2857142857142856,-3.7142857142857144,4.285714285714286,-4.714285714285714,-3.7142857142857144,-3.7142857142857144,-1.7142857142857144,9,2,10,1,2,2,4
203,1,1,2.2142857142857144,-4.785714285714286,-4.785714285714286,-2.7857142857142856,4.214285714285714,4.214285714285714,-4.785714285714286,8,1,1,3,10,10,1
203,1,2,2.2142857142857144,-4.785714285714286,-4.785714285714286,-3.7857142857142856,4.214285714285714,4.214285714285714,-4.785714285714286,8,1,1,2,10,10,1
203,1,3,3.2142857142857144,-4.785714285714286,0.2142857142857144,-0.7857142857142856,4.214285714285714,4.214285714285714,-4.785714285714286,9,1,6,5,10,10,1
203,1,4,4.214285714285714,4.214285714285714,4.214285714285714,4.214285714285714,-4.785714285714286,-3.7857142857142856,4.214285714285714,10,10,10,10,1,2,10
204,1,1,-3.571428571428571,-0.5714285714285712,-1.5714285714285712,-0.5714285714285712,-0.5714285714285712,-2.571428571428571,3.428571428571429,3,6,5,6,6,4,10
204,1,2,3.428571428571429,3.428571428571429,-5.571428571428571,1.4285714285714288,2.428571428571429,3.428571428571429,3.428571428571429,10,10,1,8,9,10,10
204,1,3,3.428571428571429,2.428571428571429,-5.571428571428571,1.4285714285714288,1.4285714285714288,3.428571428571429,3.428571428571429,10,9,1,8,8,10,10
204,1,4,-3.571428571428571,-5.571428571428571,3.428571428571429,-2.571428571428571,-3.571428571428571,-4.571428571428571,0.4285714285714288,3,1,10,4,3,2,7
205,1,1,-4.5,-0.5,-4.5,1.5,3.5,3.5,-5.5,2,6,2,8,10,10,1
205,1,2,-4.5,-0.5,-4.5,1.5,3.5,3.5,-5.5,2,6,2,8,10,10,1
205,1,3,2.5,-0.5,0.5,-1.5,2.5,2.5,0.5,9,6,7,5,9,9,7
205,1,4,2.5,-0.5,2.5,-1.5,0.5,0.5,2.5,9,6,9,5,7,7,9
206,1,1,3.3928571428571432,-2.6071428571428568,0.39285714285714324,1.3928571428571432,0.39285714285714324,0.39285714285714324,1.3928571428571432,10,4,7,8,7,7,8
206,1,2,-2.6071428571428568,-5.607142857142857,-5.607142857142857,-3.6071428571428568,3.3928571428571432,3.3928571428571432,3.3928571428571432,4,1,1,3,10,10,10
206,1,3,0.39285714285714324,-0.6071428571428568,-3.6071428571428568,1.3928571428571432,2.3928571428571432,1.3928571428571432,1.3928571428571432,7,6,3,8,9,8,8
206,1,4,3.3928571428571432,2.3928571428571432,3.3928571428571432,-0.6071428571428568,-3.6071428571428568,-2.6071428571428568,-2.6071428571428568,10,9,10,6,3,4,4
