sid,group,nam,progressive,dwipc,dwfpc,sc_flat,sc_lep,sc_streaks
325,1,2,True,0.711111111111111,0.6888888888888889,0.23911111111111102,0.23605533244087565,0.37777009032246456
326,1,2,False,0.6,0.7444444444444445,0.42441111111111113,0.44513854719078605,0.3719918964842497
327,1,3,True,0.711111111111111,0.6444444444444444,0.3964888888888889,0.32305879689560196,0.3628669930277407
328,1,2,True,0.6222222222222222,0.6666666666666666,0.37979365079365085,0.36349139417636533,0.4456987375847026
330,1,3,False,0.6222222222222222,0.6111111111111112,0.48493506493506494,0.3482884498736649,0.44401972511492643
332,1,2,True,0.47777777777777775,0.711111111111111,0.48267460317460326,0.4201672989251605,0.441381983395027
333,1,3,True,0.5777777777777777,0.9111111111111111,0.44410303030303033,0.34564551737659643,0.43413372247962767
334,1,2,True,0.7333333333333333,0.7666666666666666,0.36731313131313137,0.36477222019390737,0.3850634280342072
335,1,3,True,0.6111111111111112,0.8666666666666667,0.5065053391053391,0.32993302737610275,0.36180391908588805
336,1,2,False,0.4666666666666666,0.8,0.39780952380952384,0.20050883256528454,0.2679959368117262
337,1,3,False,0.7777777777777777,0.8333333333333333,0.5246083694083694,0.5511257490521738,0.34497919709982805
338,1,3,True,0.5888888888888888,0.9888888888888888,0.406715873015873,0.36826320327232315,0.34620339625339625
339,1,3,True,0.7666666666666666,0.4888888888888888,0.5617396825396825,0.5560563641420225,0.41629493466751905
341,1,3,False,0.5777777777777777,0.9111111111111111,0.5492733377733378,0.359488776774601,0.41159551218798773
342,1,1,True,0.5666666666666667,0.43333333333333335,0.46459422799422806,0.40060948038889227,0.5382228102797098
344,1,3,False,0.8555555555555555,0.9,0.38813939393939395,0.48888277889899223,0.413475891431148
346,1,1,False,0.5888888888888889,0.6555555555555554,0.3895,0.3766241623231571,0.4111485042735043
347,1,3,False,0.6222222222222222,0.8999999999999999,0.6351111111111111,0.4115942634363686,0.4603972313228211
348,1,3,True,0.6777777777777778,0.9111111111111111,0.571765367965368,0.5321726323644705,0.5018405766134841
349,1,3,False,0.6333333333333333,0.8444444444444443,0.5143411255411257,0.45517180534319146,0.40753999177069533
350,1,3,False,0.5777777777777777,0.9333333333333331,0.5841090909090909,0.49919605415788615,0.4519913117185844
353,1,2,False,0.3222222222222222,0.6555555555555554,0.41963636363636364,0.3606902356902357,0.38009918803100623
354,1,2,False,0.7444444444444445,0.9,0.5611467643467644,0.36360685782836016,0.3591407382258561
355,1,3,False,0.7666666666666666,0.7333333333333332,0.165,0.08866348734662577,0.243122009569378
357,1,1,False,0.6777777777777778,0.7888888888888889,0.5398968253968255,0.44419185685026696,0.4273607535973521
358,1,0,True,0.6,0.5555555555555556,0.5742606060606061,0.5745588414263116,0.5749207408151771
359,1,3,True,0.5444444444444445,0.9444444444444444,0.5381737373737374,0.3987795239097321,0.40104617604617604
360,1,3,True,0.6111111111111112,0.6777777777777778,0.516750505050505,0.5098416950847506,0.5123768980548641
361,1,2,False,0.7,0.7,0.5563373626373627,0.43357512216760546,0.5271017968578848
362,1,3,False,0.6111111111111112,0.7777777777777777,0.4843238095238096,0.4156768221122441,0.46996063261300797
363,1,3,False,0.4888888888888888,0.8111111111111111,0.4938949494949495,0.47708061962912746,0.3777863112667034
364,1,3,False,0.7222222222222221,0.8888888888888888,0.5526428571428571,0.501387638060215,0.36937988818160217
365,1,3,True,0.8444444444444443,0.8444444444444444,0.49849292929292927,0.5243843015823518,0.40787487671326056
366,1,3,True,0.6888888888888889,0.7666666666666666,0.48083694083694095,0.513340204380203,0.4379232650065984
367,1,2,True,0.6666666666666665,0.8222222222222222,0.5378685425685427,0.4184587141253806,0.4740911824635437
368,1,2,False,0.6444444444444444,0.7444444444444445,0.6284922077922078,0.5949013703705667,0.4596314590290495
369,1,3,False,0.6888888888888889,0.8111111111111111,0.43710000000000004,0.4110425643034339,0.34155401372974237
370,1,3,False,0.711111111111111,0.9888888888888888,0.41211544011544016,0.4289086748103143,0.3101284724262666
371,1,3,False,0.7444444444444445,0.9111111111111111,0.36626666666666663,0.2479561179561179,0.2659216987648237
372,1,3,True,0.6555555555555554,0.8,0.2772467532467532,0.2540721244861303,0.4071699131005561
373,1,3,False,0.5666666666666667,0.8333333333333333,0.4327,0.3788418606353389,0.3743706026397534
374,1,3,True,0.6333333333333333,0.8555555555555555,0.5480031746031746,0.4103419093696874,0.4229808078775747
375,1,3,True,0.7222222222222221,0.8555555555555555,0.4679666666666667,0.2989990453728661,0.32906046059768257
376,1,3,False,0.8,0.6555555555555554,0.5559272727272728,0.4335047846889954,0.35435730625674766
378,1,2,False,0.8111111111111111,0.6000000000000001,0.5197952380952381,0.5186699177663038,0.5096174786702469
379,1,3,True,0.6333333333333333,0.8444444444444443,0.3822418470418472,0.4108057119323214,0.3148076464396784
381,1,2,False,0.6111111111111112,0.8999999999999999,0.5177999999999999,0.499037406893932,0.5341106292774288
382,1,3,False,0.7,0.9222222222222222,0.39555555555555555,0.347675855203029,0.2909635580993234
383,1,2,True,0.6444444444444444,0.8555555555555554,0.3686949494949496,0.3770371785077667,0.2867758449280189
384,1,2,True,0.6,0.7444444444444445,0.4302222222222223,0.27659709186257864,0.42372661755885443
386,1,3,False,0.7,0.8444444444444443,0.5466909090909091,0.3545407721718464,0.503628876812713
388,1,3,False,0.5666666666666667,0.7777777777777777,0.39330476190476193,0.25740588350035354,0.35753059121393643
389,1,3,True,0.7777777777777777,0.711111111111111,0.5524545454545455,0.4773151289009496,0.4342732050539825
390,1,2,True,0.8111111111111111,0.8111111111111111,0.41244444444444445,0.4147932816537466,0.3720257974434293
391,1,2,True,0.7333333333333333,0.8444444444444443,0.5287076479076479,0.5268149075377997,0.39886472153914015
393,1,2,False,0.5555555555555556,0.8,0.5030545454545454,0.43347402597402573,0.4498687898330086
394,1,0,True,0.4222222222222222,0.4444444444444444,0.473847619047619,0.47173455727672625,0.3908147408147408
395,1,1,False,0.5222222222222221,0.5999999999999999,0.4699,0.3998835805450154,0.47551035925027146
396,1,1,True,0.5555555555555556,0.4888888888888889,0.2891590742590743,0.309105840681853,0.41872467049276263
398,1,2,True,0.5444444444444445,0.6777777777777778,0.6645444444444445,0.5924224995847669,0.4736614130124631
399,1,3,False,0.6222222222222222,0.7444444444444445,0.45534545454545455,0.4333676742296105,0.4039554633447759
