form,sid,grp,ntm,loss,aic,bic,tau,pc_coef,dlp_coef,rlp_coef,mlp_coef,relt_coef
rLP,243,1,3,340.96126094743556,743.9225218948711,853.0878103486008,9.168823681105447,,,-0.23760902602334966,,
mLP,243,1,3,195.92003986270748,453.84007972541497,563.0053681791446,6.23534442158945,,,,-1.246556938789991,
RELT,243,1,3,190.22272288779737,442.44544577559475,551.6107342293244,3.382234521972295,,,,,1.1455680129423065
PC + dLP,243,1,3,237.90908494541787,537.8181698908357,646.9834583445654,6.066349770025134,-0.7802886459638891,0.18185470260181236,,,
PC + rLP,243,1,3,235.2315459534343,532.4630919068686,641.6283803605983,6.941960782188782,-0.5962871145294095,,-0.317221310459138,,
PC + mLP,243,1,3,195.11542026148115,452.2308405229623,561.3961289766919,7.148231159982347,0.10641569245845266,,,-1.2522261794124416,
PC + RELT,243,1,3,169.88274102963953,401.76548205927907,510.9307705130087,6.916795082113158,-0.35771828814799284,,,,0.43455738023493146
dLP + rLP,243,1,3,313.2856948908061,688.5713897816122,797.7366782353419,6.296110106915197,,-0.4570476553327804,-0.4822878211034031,,
dLP + mLP,243,1,3,192.1482625088364,446.2965250176728,555.4618134714025,9.008649838188411,,-0.13663994345237845,,-0.7885063946602308,
dLP + RELT,243,1,3,165.7676534836482,393.5353069672964,502.70059542102604,4.492138152124942,,-0.7642075387182052,,,0.8620670141562777
rLP + mLP,243,1,3,194.60186702099307,451.20373404198614,560.3690224957157,4.868586304126707,,,0.3096047473432853,-1.6569623558843327,
rLP + RELT,243,1,3,189.8645450621363,441.7290901242726,550.8943785780023,3.5319915908065016,,,0.2467692648970531,,1.1115010400836938
mLP + RELT,243,1,3,153.94206185713415,369.8841237142683,479.04941216799796,7.513129628624268,,,,-0.7343141993678953,0.3362047702820825
PC + dLP + rLP,243,1,3,234.61844463084103,531.2368892616821,640.4021777154117,6.142834444647589,-0.7212773641349862,0.10534919171199338,-0.325458234766414,,
PC + dLP + mLP,243,1,3,157.69925988030928,377.39851976061857,486.5638082143482,8.2976619275797,1.64747355315668,-1.1196010141436445,,-3.0419517604699076,
PC + dLP + RELT,243,1,3,164.95619856655497,391.91239713310995,501.0776855868396,4.901803059274623,-0.16751234694401004,-0.5292888626892754,,,0.7240999910270566
PC + rLP + mLP,243,1,3,192.44715105790726,446.8943021158145,556.0595905695442,8.695166906733826,0.15340233504570336,,0.2757776091443846,-1.1833457704022987,
PC + rLP + RELT,243,1,3,169.79226046769853,401.58452093539705,510.74980938912665,3.411452517981373,-0.727785820365988,,-0.12724936468098408,,0.8724566505458645
PC + mLP + RELT,243,1,3,151.82082381295794,365.6416476259159,474.80693607964554,3.579731604692378,0.45030417722737687,,,-2.313029528142878,0.7162689512973686
dLP + rLP + mLP,243,1,3,191.78080360989736,445.5616072197947,554.7268956735244,5.7373433818965305,,-0.19462180864226444,0.13994808625923946,-1.2743837779269582,
dLP + rLP + RELT,243,1,3,165.48864721219368,392.97729442438737,502.14258287811697,5.904959100740478,,-0.5920248930847439,-0.1275992000144902,,0.6485739063974653
dLP + mLP + RELT,243,1,3,149.6743997791517,361.3487995583034,470.5140880120331,4.204216467926939,,-0.3873208226277146,,-0.9889047667968696,0.634229780173541
rLP + mLP + RELT,243,1,3,152.51142462149969,367.02284924299937,476.188137696729,4.12153871631609,,,0.4835885495802757,-1.4066203368919463,0.6197415750293549
PC + dLP + rLP + mLP,243,1,3,141.43687101745596,344.8737420349119,454.0390304886415,6.543229314266086,3.075078572558126,-1.9840465521520148,1.1838560185955784,-5.282621620479328,
PC + dLP + rLP + RELT,243,1,3,164.5638986703,391.1277973406,500.2930857943296,3.896312178581615,-0.21791959652396262,-0.6765909103022884,-0.230863237030472,,0.8947029362780834
PC + dLP + mLP + RELT,243,1,3,103.09796966982518,268.19593933965035,377.36122779337995,5.044685338708855,4.475248243172757,-2.6960383117042785,,-6.717385142621718,0.800051781225487
PC + rLP + mLP + RELT,243,1,3,148.43354063317318,358.86708126634636,468.03236972007596,10.637076447110026,0.21401079798391207,,0.3316189086116493,-0.9274668464709811,0.24635119122258908
dLP + rLP + mLP + RELT,243,1,3,149.37404971961496,360.7480994392299,469.9133878929596,2.0235804004876354,,-0.7330923846178744,0.45343892702971345,-2.1720476478009325,1.316314057028104
PC + dLP + rLP + mLP + RELT,243,1,3,85.81498191630807,233.62996383261614,342.7952522863458,5.067554809786033,5.95600207575003,-3.679921848677519,2.567399142541995,-8.60974496890266,0.9119810588091823
PC,244,1,2,343.68987809872453,749.3797561974491,858.5450446511787,3.8052743282126387,-0.23563591947690693,,,,
dLP,244,1,2,346.4587292414478,754.9174584828957,864.0827469366253,6.181514862905048,,-0.08118890702478687,,,
rLP,244,1,2,301.9321550956984,665.8643101913968,775.0295986451265,4.066624478726344,,,2.6483388037305295,,
mLP,244,1,2,340.9038056808823,743.8076113617645,852.9728998154942,5.470477116291888,,,,0.22413953634967798,
RELT,244,1,2,322.6901106173983,707.3802212347966,816.5455096885263,3.486343505035172,,,,,0.6009326756711699
PC + dLP,244,1,2,343.1608509186582,748.3217018373164,857.486990291046,8.962419114163348,-0.1110553530277518,-0.1259445169680686,,,
PC + rLP,244,1,2,301.93133545103353,665.8626709020671,775.0279593557967,6.953353428334051,-0.0024457477948758143,,1.5474214100098989,,
PC + mLP,244,1,2,339.36064275458915,740.7212855091783,849.886573962908,4.139398364301449,0.3979237409976582,,,0.6478178718818842,
PC + RELT,244,1,2,309.31843326479003,680.6368665295801,789.8021549833097,4.60635553390041,-0.4542417711278342,,,,0.5863920566010727
dLP + rLP,244,1,2,301.8006979785382,665.6013959570764,774.7666844108061,9.497872844676895,,-0.060204497782670695,1.1308494647084526,,
dLP + mLP,244,1,2,339.80822029658736,741.6164405931747,850.7817290469044,7.907562233402976,,-0.2139807410091085,,0.17669965362839238,
dLP + RELT,244,1,2,321.63915075912485,705.2783015182497,814.4435899719793,5.166823917983189,,0.31682984360553545,,,0.4283727852699501
rLP + mLP,244,1,2,301.40729606207566,664.8145921241513,773.979880577881,7.863298621251036,,,1.338282066556641,0.0531578629342205,
rLP + RELT,244,1,2,284.86699151018775,631.7339830203755,740.8992714741051,5.04046625243496,,,1.9967941931456634,,0.3583445666293211
mLP + RELT,244,1,2,296.18361327191815,654.3672265438363,763.532514997566,7.186908706344969,,,,0.43526007827297053,0.46049429552395443
PC + dLP + rLP,244,1,2,301.79840751757655,665.5968150351531,774.7621034888828,7.780781686796244,-0.0036853252874132288,-0.07403454358442305,1.3781150274079954,,
PC + dLP + mLP,244,1,2,338.01754620013946,738.0350924002789,847.2003808540086,9.391352041516566,0.19234235613873552,-0.20295541655049346,,0.318570860128879,
PC + dLP + RELT,244,1,2,309.15897935005404,680.3179587001081,789.4832471538377,7.7413776530456015,-0.26318075502268895,0.08729421630517673,,,0.352900082324489
PC + rLP + mLP,244,1,2,299.1353634287102,660.2707268574204,769.4360153111501,7.627316205370905,0.27880120665471564,,1.3980048372623157,0.29787343669076743,
PC + rLP + RELT,244,1,2,280.42137060342765,622.8427412068553,732.008029660585,8.860717620819571,-0.15521874428230897,,1.0394306410218377,,0.2552955698030579
PC + mLP + RELT,244,1,2,288.2507884349636,638.5015768699272,747.6668653236569,7.613500338447623,0.5558171735712806,,,0.9496281365423648,0.4999363209926037
dLP + rLP + mLP,244,1,2,301.18802454166547,664.3760490833309,773.5413375370606,6.800405577161108,,-0.11105312236347707,1.5359972776829982,0.06742307228419248,
dLP + rLP + RELT,244,1,2,284.1037953550225,630.207590710045,739.3728791637747,4.389258472719255,,0.34070006991049523,2.3064049676246507,,0.43877182318635705
dLP + mLP + RELT,244,1,2,296.0316384781594,654.0632769563188,763.2285654100484,4.835924999741758,,-0.1457006394011344,,0.6644057793715944,0.6828912214741181
rLP + mLP + RELT,244,1,2,272.5722946289331,607.1445892578662,716.3098777115958,2.6196546942415857,,,3.243784944262431,0.9324586988575364,1.0805819199341502
PC + dLP + rLP + mLP,244,1,2,298.6102805220865,659.220561044173,768.3858494979027,4.671834779927611,0.4958629777642289,-0.2588082452403737,2.2631656799684294,0.5316059833162032,
PC + dLP + rLP + RELT,244,1,2,279.6240508873937,621.2481017747874,730.4133902285171,5.107141833239483,-0.2643072271461923,0.3060329431174945,1.8383441566687584,,0.46443391833234365
PC + dLP + mLP + RELT,244,1,2,287.4145931363712,636.8291862727424,745.994474726472,8.575228132451821,0.5311758731299586,-0.20137971909999003,,0.9003153450819912,0.4484218059647664
PC + rLP + mLP + RELT,244,1,2,266.39919252508605,594.7983850501721,703.9636735039018,10.849864168837449,0.3502512947529749,,0.7653715367818051,0.564150662789171,0.29769087226948016
dLP + rLP + mLP + RELT,244,1,2,272.33744966603837,606.6748993320767,715.8401877858064,6.266435359571288,,0.1424455811676678,1.3834543337576093,0.37974591960708715,0.4567461656066251
PC + dLP + rLP + mLP + RELT,244,1,2,266.3989495347583,594.7978990695166,703.9631875232462,2.9816695209292674,1.2763999760730411,-0.010127729072724334,2.783132306356659,2.05527271985131,1.0831928709226413
PC,245,1,2,306.85422820357445,675.7084564071489,784.8737448608786,5.920755357985158,-0.7223335867155735,,,,
dLP,245,1,2,346.56070279322034,755.1214055864407,864.2866940401703,3.113430782001569,,-0.03430856820700425,,,
rLP,245,1,2,343.0314735119187,748.0629470238374,857.2282354775671,1.3378849980712633,,,1.2337980201679866,,
mLP,245,1,2,332.11162476603783,726.2232495320757,835.3885379858053,4.948231118627011,,,,0.6269347122767253,
RELT,245,1,2,285.43654872778177,632.8730974555635,742.0383859092932,3.5231166171530397,,,,,0.7481627521197586
PC + dLP,245,1,2,301.8196602352739,665.6393204705478,774.8046089242774,10.111551708507726,-0.4826562507932169,0.23602605754963724,,,
PC + rLP,245,1,2,298.88469807848946,659.7693961569789,768.9346846107086,1.9352959952296758,-3.1531201744273267,,-1.7261955118554977,,
PC + mLP,245,1,2,300.3373583577518,662.6747167155036,771.8400051692332,9.027374460711455,-0.7761799464474001,,,-0.42756342922841567,
PC + RELT,245,1,2,213.06111150203537,488.12222300407075,597.2875114578004,4.194782231986376,-1.7580896216428628,,,,0.9265201782468636
dLP + rLP,245,1,2,342.77347678400287,747.5469535680057,856.7122420217354,8.021005550869598,,0.0631143318167702,0.2242842349791415,,
dLP + mLP,245,1,2,330.1053881356896,722.2107762713792,831.3760647251089,6.705924043449777,,0.2177201311722039,,0.5240459192919041,
dLP + RELT,245,1,2,284.7705804190744,631.5411608381488,740.7064492918785,2.9435035442942303,,0.33996241910524866,,,0.9070718919258032
rLP + mLP,245,1,2,330.9493110016188,723.8986220032376,833.0639104569673,7.571573291620896,,,-0.17929464307515536,0.5281361364308558,
rLP + RELT,245,1,2,281.64034286083034,625.2806857216607,734.4459741753903,7.210299612889444,,,0.29832461277812566,,0.3660473776230949
mLP + RELT,245,1,2,253.63548233217605,569.270964664352,678.4362531180817,5.7586467766800045,,,,1.0399270406792553,0.5900678128996544
PC + dLP + rLP,245,1,2,294.7859319197591,651.5718638395182,760.7371522932478,10.020049607280155,-0.6623800621842104,0.22038299555141536,-0.3160750542599213,,
PC + dLP + mLP,245,1,2,296.96756751153725,655.9351350230745,765.1004234768042,3.178046437663193,-2.277798909061929,0.6432045815802176,,-1.0409387311528648,
PC + dLP + RELT,245,1,2,204.30055598806842,470.60111197613685,579.7664004298665,8.509273736467422,-0.9766537910907274,0.49189438319060996,,,0.4666749791679581
PC + rLP + mLP,245,1,2,296.61678237212845,655.2335647442569,764.3988531979866,4.884911721378811,-1.5221113076979012,,-0.5094467957277228,-0.5183615533070277,
PC + rLP + RELT,245,1,2,206.15288275294472,474.30576550588944,583.4710539596191,9.060636111989574,-0.9920628324800471,,-0.4185091832300605,,0.42848284830866384
PC + mLP + RELT,245,1,2,211.64180298406083,485.28360596812166,594.4488944218513,4.5066780875306005,-1.9415193889715328,,,-0.47600341902530124,0.8400967893361986
dLP + rLP + mLP,245,1,2,329.1936795202665,720.387359040533,829.5526474942627,8.727229923136958,,0.15747274763050848,-0.13763131033543458,0.48968359176131615,
dLP + rLP + RELT,245,1,2,280.7451734575002,623.4903469150004,732.65563536873,10.364078560752171,,0.11361735346602742,0.21381830199878504,,0.25589458971826645
dLP + mLP + RELT,245,1,2,252.20378046301536,566.4075609260308,675.5728493797603,2.672530718703257,,0.5975370702340493,,2.2407977830547234,1.2455014397378945
rLP + mLP + RELT,245,1,2,252.40649316368223,566.8129863273645,675.9782747810941,9.121043304442493,,,-0.16558924489253538,0.7354447969776479,0.374198234360701
PC + dLP + rLP + mLP,245,1,2,293.21640865045737,648.4328173009147,757.5981057546444,8.577348301276372,-0.9037323563042249,0.23988289118086767,-0.2918331826916605,-0.24030720633193955,
PC + dLP + rLP + RELT,245,1,2,195.48361217965981,452.96722435931963,562.1325128130493,9.51097060751268,-1.1053038029156963,0.5081272733558772,-0.45470623646852787,,0.42995601994533017
PC + dLP + mLP + RELT,245,1,2,201.41710471168696,464.8342094233739,573.9994978771035,5.849429164014251,-1.8294258544899842,0.8156992663449496,,-0.5323744027498097,0.6726217069371361
PC + rLP + mLP + RELT,245,1,2,205.96597470291925,473.9319494058385,583.0972378595682,4.51009882639183,-2.091262195576346,,-0.7979300706551428,-0.18140785193857578,0.8535323570165451
dLP + rLP + mLP + RELT,245,1,2,251.03202621881212,564.0640524376242,673.2293408913539,5.117871918526828,,0.30673384828241906,-0.28780366088924203,1.3064975797929654,0.654905226490202
PC + dLP + rLP + mLP + RELT,245,1,2,194.55404144900942,451.10808289801884,560.2733713517484,8.308741574620862,-1.4198048151098182,0.6212981490454973,-0.47655421485699684,-0.22235530790364763,0.4917331002677018
PC,246,1,1,324.7232903992117,711.4465807984234,820.611869252153,7.75643951490997,-0.49524869120203063,,,,
dLP,246,1,1,342.35503700018455,746.7100740003691,855.8753624540988,4.7334635035419215,,0.5066124928778424,,,
rLP,246,1,1,331.78318323872537,725.5663664774507,834.7316549311804,4.047583980072835,,,1.4580845048716424,,
mLP,246,1,1,334.45933430559376,730.9186686111875,840.0839570649172,3.698375390726612,,,,1.127516641243671,
RELT,246,1,1,280.56767216101514,623.1353443220303,732.3006327757599,5.66814085799779,,,,,0.3379032084437532
PC + dLP,246,1,1,320.03516835496,702.07033670992,811.2356251636496,4.951401325393058,-0.7775689381761504,0.49419031895543286,,,
PC + rLP,246,1,1,297.62835874066957,657.2567174813391,766.4220059350688,10.349691506955045,-0.5129927843562846,,0.8235978072653126,,
PC + mLP,246,1,1,323.9557697046539,709.9115394093078,819.0768278630375,7.001857905332887,-0.46995230403946714,,,0.19090663511005282,
PC + RELT,246,1,1,245.0880826864189,552.1761653728378,661.3414538265674,2.664557109287696,-2.254040235306694,,,,0.940483087799568
dLP + rLP,246,1,1,330.80632051025134,723.6126410205027,832.7779294742323,5.91072114982553,,0.210941860777336,0.9307794145322714,,
dLP + mLP,246,1,1,320.220978490264,702.441956980528,811.6072454342576,5.904310343508713,,0.809935579072276,,1.0684359365876612,
dLP + RELT,246,1,1,276.8434251375436,615.6868502750872,724.8521387288168,7.9960529900118935,,0.32457093876643967,,,0.2405692498719078
rLP + mLP,246,1,1,311.08384331185573,684.1676866237115,793.3329750774411,3.6536246282830294,,,2.1221242255747086,1.5719087381317387,
rLP + RELT,246,1,1,263.16586768316483,588.3317353663297,697.4970238200593,10.830231269919116,,,0.7213383140850314,,0.19303670062597578
mLP + RELT,246,1,1,279.95892581793953,621.9178516358791,731.0831400896087,7.546375218551808,,,,0.16490418252695888,0.2429521413213612
PC + dLP + rLP,246,1,1,297.4178109192435,656.835621838487,766.0009102922166,11.156201425199216,-0.4700498841335799,0.05053571751327035,0.7419496213443114,,
PC + dLP + mLP,246,1,1,315.1292154318954,692.2584308637907,801.4237193175204,6.229765614166233,-0.3720280568562659,0.6236859488539095,,0.6257778717640792,
PC + dLP + RELT,246,1,1,244.6017601224562,551.2035202449124,660.368808698642,4.316590850162255,-1.3469743274815176,0.23701020277683726,,,0.5708262356607756
PC + rLP + mLP,246,1,1,295.03942245993255,652.0788449198651,761.2441333735948,8.432393936574048,-0.5142622206760792,,1.0598517291752163,0.2976065233236323,
PC + rLP + RELT,246,1,1,226.8561261311787,515.7122522623574,624.8775407160871,2.5864052489969067,-2.357007683357748,,3.3357493666268536,,0.9561436508460692
PC + mLP + RELT,246,1,1,238.97308042077432,539.9461608415486,649.1114492952782,6.632967406978501,-1.1164266443724296,,,-0.7185009982899024,0.4316704614620209
dLP + rLP + mLP,246,1,1,301.83249085461864,665.6649817092373,774.8302701629669,11.33336332169088,,0.3632583761082845,0.6385864832404866,0.661638299868119,
dLP + rLP + RELT,246,1,1,261.2604550817267,584.5209101634534,693.6861986171831,6.128432495500311,,0.31939048929708663,1.224653106523761,,0.34275107894722495
dLP + mLP + RELT,246,1,1,275.16015806097425,612.3203161219485,721.4856045756782,7.145385529467448,,0.42630258695760137,,0.309902775393301,0.24699629178696983
rLP + mLP + RELT,246,1,1,261.75952679589335,585.5190535917867,694.6843420455164,8.926808640619264,,,0.9000524059329538,0.22093279551970432,0.21627332997498677
PC + dLP + rLP + mLP,246,1,1,292.4627779160616,646.9255558321232,756.0908442858529,6.86883292943947,-0.5085672572645374,0.34207553230889304,1.2086867434104724,0.6018876165340366,
PC + dLP + rLP + RELT,246,1,1,226.82667560832542,515.6533512166509,624.8186396703804,7.919280682723601,-0.7767040706502963,-0.03338334671251791,1.0985753756692958,,0.3132557056064934
PC + dLP + mLP + RELT,246,1,1,238.85589417237344,539.7117883447469,648.8770767984765,8.610490860343095,-0.8823527731497369,-0.0645558552770029,,-0.5857915265819764,0.3371985308445079
PC + rLP + mLP + RELT,246,1,1,222.9865575165461,507.9731150330922,617.1384034868219,8.747170920529715,-0.8177385098675652,,0.9327061184046501,-0.4470160343027947,0.32024791457850194
dLP + rLP + mLP + RELT,246,1,1,258.8831969711757,579.7663939423514,688.9316823960811,11.18505298269592,,0.22075641327819365,0.6908784795069554,0.24310920702862288,0.16737118173199905
PC + dLP + rLP + mLP + RELT,246,1,1,221.51597695294362,505.03195390588724,614.1972423596169,5.897889112852544,-1.3522393525135268,-0.36695785951719423,1.4751281443804356,-0.8661331298414345,0.5022012690402902
PC,247,1,3,332.6800922904544,727.3601845809088,836.5254730346385,1.6270351712060085,-0.8857864664596342,,,,
dLP,247,1,3,297.3364614306953,656.6729228613906,765.8382113151202,3.902353976169198,,-1.8176112304083618,,,
rLP,247,1,3,284.8393840352944,631.6787680705888,740.8440565243185,9.420835751967136,,,0.7953191640045264,,
mLP,247,1,3,337.16612424310165,736.3322484862033,845.497536939933,5.6142943724192556,,,,0.31529000548905134,
RELT,247,1,3,329.1612515015893,720.3225030031786,829.4877914569082,1.8585633746475645,,,,,1.3331874105927974
PC + dLP,247,1,3,295.4560235583682,652.9120471167364,762.0773355704661,5.069283278907266,-0.12084837564235025,-1.3161252079424963,,,
PC + rLP,247,1,3,284.8354470401132,631.6708940802264,740.836182533956,3.4939197612943715,-0.009281484526827637,,2.1340726138797934,,
PC + mLP,247,1,3,332.0405372674708,726.0810745349416,835.2463629886713,5.875716085805301,-0.19851951421378308,,,0.1087982993986187,
PC + RELT,247,1,3,318.8997900278665,699.799580055733,808.9648685094627,3.0651066601800605,-0.4173418029148875,,,,0.7303471437415966
dLP + rLP,247,1,3,259.82506065478026,581.6501213095605,690.8154097632902,6.30894739123229,,-0.9103446036499767,0.9957978675621557,,
dLP + mLP,247,1,3,294.64861609883,651.29723219766,760.4625206513897,2.7267826613056574,,-2.5002925172982335,,0.3486158476322401,
dLP + RELT,247,1,3,286.8069612567091,635.6139225134182,744.7792109671478,4.754106517536924,,-1.40249645572563,,,0.44223371751760077
rLP + mLP,247,1,3,284.5126153406019,631.0252306812038,740.1905191349334,4.720132360376523,,,1.648734175581459,-0.08230451130048311,
rLP + RELT,247,1,3,268.39660170836146,598.7932034167229,707.9584918704526,7.744514954511833,,,0.9917085175232974,,0.32845330999599304
mLP + RELT,247,1,3,325.93874979881787,713.8774995976357,823.0427880513654,8.576664843458692,,,,0.13216109996441952,0.24375638329950855
PC + dLP + rLP,247,1,3,258.0935765906594,578.1871531813188,687.3524416350484,3.1818903208455445,0.23611570120044137,-1.9273210036860033,2.201469836724022,,
PC + dLP + mLP,247,1,3,294.5980151897294,651.1960303794588,760.3613188331884,3.249116437657715,-0.046757333578547465,-2.0768585696506077,,0.24885576657547503,
PC + dLP + RELT,247,1,3,286.09848072114687,634.1969614422937,743.3622498960234,3.062582690409754,-0.12911671987158524,-2.083519241648789,,,0.6534330022314462
PC + rLP + mLP,247,1,3,284.325020463742,630.650040927484,739.8153293812137,6.123995695899223,-0.04328919869850122,,1.2441875717509225,-0.09421104602989998,
PC + rLP + RELT,247,1,3,268.0120519115716,598.0241038231432,707.1893922768728,2.3701910023172466,0.1452950426958162,,3.403141361995568,,1.1051635473267352
PC + mLP + RELT,247,1,3,318.7543370715214,699.5086741430428,808.6739625967724,3.6291247024257647,-0.3888313614825956,,,-0.09165439970687914,0.640567634584335
dLP + rLP + mLP,247,1,3,257.3995312788777,576.7990625577554,685.9643510114851,11.161528701361206,,-0.541266805982278,0.6468091167470277,-0.100969988856889,
dLP + rLP + RELT,247,1,3,247.9239481124822,557.8478962249644,667.0131846786941,10.825302754638475,,-0.5014756904834704,0.61154547304019,,0.21103971463430746
dLP + mLP + RELT,247,1,3,286.0348957988797,634.0697915977594,743.235080051489,5.960510829265586,,-1.1030082531131296,,0.08992928080000098,0.32467106872430906
rLP + mLP + RELT,247,1,3,259.8927674540653,581.7855349081306,690.9508233618602,8.10861438628658,,,1.2257240024228744,-0.30920569853844915,0.44896183139404333
PC + dLP + rLP + mLP,247,1,3,257.199433708008,576.398867416016,685.5641558697456,7.924461551475618,0.04095225100599778,-0.7729389700110111,0.9251632600032765,-0.10918978815109937,
PC + dLP + rLP + RELT,247,1,3,243.94486270578506,549.8897254115701,659.0550138652998,5.0536122923877125,0.24604949584587962,-1.216404103718584,1.5406755332058721,,0.5094043900310274
PC + dLP + mLP + RELT,247,1,3,285.9460060323855,633.892012064771,743.0573005185007,10.79484904421486,-0.018885832890024004,-0.5981214013061001,,0.03215477147170974,0.1800148059551913
PC + rLP + mLP + RELT,247,1,3,259.2137786692252,580.4275573384504,689.59284579218,6.878428769767089,-0.07787237236297695,,1.3978714198063873,-0.4214979309206352,0.5331906182608424
dLP + rLP + mLP + RELT,247,1,3,237.75263350911746,537.5052670182349,646.6705554719646,8.285462089642746,,-0.6893126330939445,1.1253117501562906,-0.3300394728634782,0.4033165409201683
PC + dLP + rLP + mLP + RELT,247,1,3,237.6868621986662,537.3737243973324,646.539012851062,6.842229100453092,0.028163607738948715,-0.8456299827128794,1.3713952081273173,-0.3771701259400867,0.4875029233976791
PC,248,1,3,287.47973659672465,636.9594731934493,746.124761647179,6.783150096896612,-0.6412725244439094,,,,
dLP,248,1,3,336.35996983531913,734.7199396706383,843.8852281243679,4.246569828058151,,-0.3515961856494115,,,
rLP,248,1,3,343.36107558994127,748.7221511798825,857.8874396336122,4.19176871465336,,,0.4506497290844105,,
mLP,248,1,3,344.67222216915604,751.3444443383121,860.5097327920417,1.057912836687403,,,,-0.8636759900847177,
RELT,248,1,3,315.2577313971653,692.5154627943306,801.6807512480602,4.694895026366921,,,,,0.5675363583318612
PC + dLP,248,1,3,285.4775726907999,632.9551453815998,742.1204338353294,5.522614482436806,-0.7661243794638942,-0.14486720434924077,,,
PC + rLP,248,1,3,285.78320707681394,633.5664141536279,742.7317026073575,3.6330426318565725,-1.2939694697180675,,-0.4622355584047112,,
PC + mLP,248,1,3,276.690160316281,615.380320632562,724.5456090862916,4.390236675430294,-1.086758208157032,,,-0.6793167038761437,
PC + RELT,248,1,3,257.82779451022964,577.6555890204593,686.8208774741889,7.345688047740576,-0.5808313275530356,,,,0.391176631069273
dLP + rLP,248,1,3,335.9467108863445,733.893421772689,843.0587102264186,10.017953329556368,,-0.13822550393274008,0.07712056678177844,,
dLP + mLP,248,1,3,244.07942137844196,550.1588427568839,659.3241312106136,7.830178741814504,,-1.6259264768425745,,-2.4741695630932043,
dLP + RELT,248,1,3,284.4828056189496,630.9656112378992,740.1308996916289,3.625754996791261,,-0.8208696541564681,,,1.0647480595418573
rLP + mLP,248,1,3,339.01243047570443,740.0248609514089,849.1901494051385,10.461974671202494,,,0.2468198287822964,-0.14631560394659526,
rLP + RELT,248,1,3,309.504568662486,681.009137324972,790.1744257787017,7.076992258941434,,,0.36744955787626016,,0.3886883078158888
mLP + RELT,248,1,3,315.0574302786336,692.1148605572672,801.2801490109969,5.346687013736709,,,,0.0621422341944025,0.5126564295832307
PC + dLP + rLP,248,1,3,283.08647558382626,628.1729511676525,737.3382396213822,7.012112568305128,-0.6559544742580294,-0.1321955335711846,-0.291477857706897,,
PC + dLP + mLP,248,1,3,216.8743845343826,495.7487690687652,604.9140575224949,8.73557955522871,-0.48704359820856985,-1.1484994115498421,,-1.9962250406978752,
PC + dLP + RELT,248,1,3,247.17620378834195,556.3524075766838,665.5176960304135,6.829978587187919,-0.5626355464266161,-0.2965166720683727,,,0.5233823573729142
PC + rLP + mLP,248,1,3,275.8365267218341,613.6730534436682,722.8383418973979,4.463113985308733,-1.1243616668912289,,-0.25994002677036043,-0.6388419589748958,
PC + rLP + RELT,248,1,3,254.14702184777502,570.29404369555,679.4593321492797,5.110163460102944,-0.9718709337706436,,-0.5285618312250489,,0.6162683178491823
PC + mLP + RELT,248,1,3,255.9602696049977,573.9205392099955,683.085827663725,2.662035719982457,-1.6753547426642423,,,-0.5172263011234489,0.9583760482612448
dLP + rLP + mLP,248,1,3,243.83683179468423,549.6736635893685,658.8389520430981,8.749772679809373,,-1.4764193494173832,-0.07395252001720665,-2.223700319234591,
dLP + rLP + RELT,248,1,3,283.87888298915226,629.7577659783045,738.9230544320342,5.320386505953088,,-0.5423544141681389,0.1838412956605107,,0.7267299160677426
dLP + mLP + RELT,248,1,3,197.92773364733443,457.85546729466887,567.0207557483985,6.5025300141426365,,-2.3222840726346545,,-3.3514919349754764,0.6237085926321714
rLP + mLP + RELT,248,1,3,309.4314172728406,680.8628345456812,790.0281229994108,11.019578884432471,,,0.24334899980578478,-0.02011125081834373,0.24539213275383487
PC + dLP + rLP + mLP,248,1,3,208.97167896306513,479.94335792613026,589.1086463798599,7.293124048364959,-0.7192835688581224,-1.480887503007181,-0.5741033733265448,-2.450559859307308,
PC + dLP + rLP + RELT,248,1,3,241.62014036701635,545.2402807340327,654.4055691877624,6.323482470581736,-0.7361459408775395,-0.34291110151097254,-0.5562029742040575,,0.6220591640584232
PC + dLP + mLP + RELT,248,1,3,187.6257077106229,437.2514154212458,546.4167038749754,9.098189614641614,-0.3157941207656289,-1.393416560007966,,-2.185550774047878,0.3932001881290045
PC + rLP + mLP + RELT,248,1,3,252.84939088269346,567.6987817653869,676.8640702191166,11.233515340399034,-0.4526052605323324,,-0.22002369554525852,-0.10107219750176907,0.25424669558203933
dLP + rLP + mLP + RELT,248,1,3,197.81397348447922,457.62794696895844,566.7932354226881,7.952040855405611,,-1.9174085430308707,-0.06212532786590883,-2.747725950076821,0.5085154861538206
PC + dLP + rLP + mLP + RELT,248,1,3,181.86559025912695,425.7311805182539,534.8964689719835,6.504038590787675,-0.6602009451889225,-1.9175539142485454,-0.6583201959259856,-2.92386099473284,0.5211078412231919
PC,249,1,3,286.53189864708054,635.0637972941611,744.2290857478907,2.7519746509019316,-1.080880825415753,,,,
dLP,249,1,3,333.97403313478117,729.9480662695623,839.113354723292,10.375026330710986,,0.30865099843854993,,,
rLP,249,1,3,259.9387571367923,581.8775142735846,691.0428027273142,13.235414437516555,,,1.3460762547501828,,
mLP,249,1,3,344.0865094720674,750.1730189441348,859.3383073978645,5.7614879912721735,,,,-0.09202607252952527,
